Store_Number,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price, CPI ,Unemployment
13,09-09-2011,"18,72,921",1,70.19,3.619,129,6.877
13,9/16/2011,"19,23,224",0,67.54,3.641,129,6.877
13,9/23/2011,"18,47,431",0,63.6,3.648,130,6.877
13,9/30/2011,"18,35,663",0,68.28,3.623,130,6.877
13,10-07-2011,"20,67,233",0,60.62,3.592,130,6.392
13,10/14/2011,"19,29,659",0,51.74,3.567,130,6.392
13,10/21/2011,"19,73,544",0,54.66,3.579,130,6.392
13,10/28/2011,"19,48,734",0,47.41,3.567,130,6.392
13,11-04-2011,"20,36,318",0,43.51,3.538,130,6.392
13,11-11-2011,"21,11,592",0,33.8,3.513,130,6.392
13,11/18/2011,"20,16,324",0,40.65,3.489,130,6.392
13,11/25/2011,"28,64,171",1,38.89,3.445,130,6.392
13,12-02-2011,"20,51,316",0,33.94,3.389,130,6.392
13,12-09-2011,"24,62,779",0,24.82,3.341,130,6.392
13,12/16/2011,"27,60,347",0,27.85,3.282,130,6.392
13,12/23/2011,"35,56,766",0,24.76,3.186,130,6.392
13,12/30/2011,"19,69,057",1,31.53,3.119,130,6.392
13,01-06-2012,"18,65,753",0,33.8,3.08,130,6.104
13,1/13/2012,"17,94,963",0,25.61,3.056,130,6.104
13,1/20/2012,"18,11,606",0,32.71,3.047,130,6.104
13,1/27/2012,"17,33,983",0,34.32,3.058,130,6.104
13,02-03-2012,"19,27,781",0,31.39,3.077,130,6.104
13,02-10-2012,"20,69,285",1,33.73,3.116,130,6.104
13,2/17/2012,"22,14,477",0,36.57,3.119,130,6.104
13,2/24/2012,"19,29,768",0,35.38,3.145,131,6.104
13,03-02-2012,"19,69,743",0,32.36,3.242,131,6.104
13,03-09-2012,"19,86,446",0,38.24,3.38,131,6.104
13,3/16/2012,"20,25,583",0,52.5,3.529,131,6.104
13,3/23/2012,"19,04,422",0,47.83,3.671,131,6.104
13,3/30/2012,"19,48,983",0,53.2,3.734,131,6.104
13,04-06-2012,"22,71,615",0,48.85,3.793,131,5.965
13,4/13/2012,"20,57,638",0,51.7,3.833,131,5.965
13,4/20/2012,"19,55,689",0,50.24,3.845,131,5.965
13,4/27/2012,"19,70,122",0,64.8,3.842,131,5.965
13,05-04-2012,"19,95,995",0,54.41,3.831,131,5.965
13,05-11-2012,"20,80,764",0,56.47,3.809,131,5.965
13,5/18/2012,"21,31,901",0,65.17,3.808,131,5.965
13,5/25/2012,"20,43,349",0,62.39,3.801,131,5.965
13,06-01-2012,"20,35,431",0,61.11,3.788,131,5.965
13,06-08-2012,"21,82,438",0,68.4,3.776,131,5.965
13,6/15/2012,"21,52,229",0,65.97,3.756,131,5.965
13,6/22/2012,"20,94,373",0,72.89,3.737,131,5.965
13,6/29/2012,"20,37,664",0,82,3.681,131,5.965
13,07-06-2012,"21,84,980",0,79.23,3.63,131,5.765
13,7/13/2012,"20,02,751",0,83.68,3.595,131,5.765
13,7/20/2012,"20,53,089",0,75.69,3.556,131,5.765
13,7/27/2012,"19,14,431",0,80.42,3.537,131,5.765
13,08-03-2012,"20,44,148",0,81.99,3.512,131,5.765
13,08-10-2012,"20,41,020",0,81.69,3.509,131,5.765
13,8/17/2012,"20,95,769",0,79.4,3.545,131,5.765
13,8/24/2012,"20,59,458",0,77.37,3.582,131,5.765
13,8/31/2012,"20,73,855",0,79.18,3.624,131,5.765
13,09-07-2012,"21,65,796",1,70.65,3.689,131,5.765
13,9/14/2012,"19,19,917",0,68.55,3.749,131,5.765
13,9/21/2012,"19,38,380",0,67.96,3.821,131,5.765
13,9/28/2012,"19,27,664",0,64.8,3.821,131,5.765
13,10-05-2012,"20,41,919",0,61.79,3.815,131,5.621
13,10-12-2012,"19,99,079",0,55.1,3.797,131,5.621
13,10/19/2012,"20,18,010",0,52.06,3.781,131,5.621
13,10/26/2012,"20,35,190",0,46.97,3.755,131,5.621
14,02-05-2010,"26,23,470",0,27.31,2.784,182,8.992
14,02-12-2010,"17,04,219",1,27.73,2.773,182,8.992
14,2/19/2010,"22,04,557",0,31.27,2.745,182,8.992
14,2/26/2010,"20,95,592",0,34.89,2.754,182,8.992
14,03-05-2010,"22,37,545",0,37.13,2.777,182,8.992
14,03-12-2010,"21,56,035",0,45.8,2.818,182,8.992
14,3/19/2010,"20,66,219",0,48.79,2.844,182,8.992
14,3/26/2010,"20,50,396",0,54.36,2.854,182,8.992
14,04-02-2010,"24,95,631",0,47.74,2.85,182,8.899
14,04-09-2010,"22,58,781",0,65.45,2.869,182,8.899
14,4/16/2010,"21,21,789",0,54.28,2.899,182,8.899
14,4/23/2010,"21,38,145",0,53.47,2.902,182,8.899
14,4/30/2010,"20,82,355",0,53.15,2.921,182,8.899
14,05-07-2010,"23,70,117",0,70.75,2.966,182,8.899
14,5/14/2010,"21,29,771",0,54.26,2.982,182,8.899
14,5/21/2010,"21,08,187",0,62.62,2.958,182,8.899
14,5/28/2010,"22,27,152",0,69.27,2.899,182,8.899
14,06-04-2010,"23,63,601",0,75.93,2.847,182,8.899
14,06-11-2010,"22,49,570",0,69.71,2.809,182,8.899
14,6/18/2010,"22,48,646",0,72.62,2.78,182,8.899
14,6/25/2010,"22,46,180",0,79.32,2.808,182,8.899
14,07-02-2010,"23,34,788",0,76.61,2.815,182,8.743
14,07-09-2010,"22,36,209",0,82.45,2.793,182,8.743
14,7/16/2010,"21,30,287",0,77.84,2.783,182,8.743
14,7/23/2010,"20,44,155",0,81.46,2.771,182,8.743
14,7/30/2010,"20,54,843",0,79.78,2.781,182,8.743
14,08-06-2010,"22,19,814",0,77.17,2.784,183,8.743
14,8/13/2010,"20,52,985",0,78.44,2.805,183,8.743
14,8/20/2010,"20,57,138",0,76.01,2.779,183,8.743
14,8/27/2010,"20,20,332",0,71.36,2.755,183,8.743
14,09-03-2010,"21,82,564",0,78.37,2.715,183,8.743
14,09-10-2010,"21,91,768",1,70.87,2.699,183,8.743
14,9/17/2010,"19,53,540",0,66.55,2.706,183,8.743
14,9/24/2010,"18,79,891",0,68.59,2.713,183,8.743
14,10-01-2010,"18,55,704",0,70.58,2.707,183,8.724
14,10-08-2010,"20,91,663",0,56.49,2.764,183,8.724
14,10/15/2010,"19,32,163",0,58.61,2.868,183,8.724
14,10/22/2010,"19,36,621",0,53.15,2.917,183,8.724
14,10/29/2010,"19,84,768",0,61.3,2.921,183,8.724
14,11-05-2010,"20,78,417",0,45.65,2.917,183,8.724
14,11-12-2010,"20,92,189",0,46.14,2.931,183,8.724
14,11/19/2010,"19,68,463",0,50.02,3,183,8.724
14,11/26/2010,"29,21,710",1,46.15,3.039,183,8.724
14,12-03-2010,"22,58,490",0,40.93,3.046,183,8.724
14,12-10-2010,"26,00,519",0,30.54,3.109,183,8.724
14,12/17/2010,"27,62,861",0,30.51,3.14,183,8.724
14,12/24/2010,"38,18,686",0,30.59,3.141,183,8.724
14,12/31/2010,"16,23,716",1,29.67,3.179,183,8.724
14,01-07-2011,"18,64,746",0,34.32,3.193,183,8.549
14,1/14/2011,"16,99,096",0,24.78,3.205,183,8.549
14,1/21/2011,"17,43,189",0,30.55,3.229,183,8.549
14,1/28/2011,"16,13,718",0,24.05,3.237,183,8.549
14,02-04-2011,"19,95,892",0,28.73,3.231,183,8.549
14,02-11-2011,"19,80,405",1,30.3,3.239,184,8.549
14,2/18/2011,"20,19,032",0,40.7,3.245,184,8.549
14,2/25/2011,"18,75,709",0,35.78,3.274,184,8.549
14,03-04-2011,"20,41,216",0,38.65,3.433,184,8.549
14,03-11-2011,"19,31,105",0,45.01,3.582,185,8.549
14,3/18/2011,"19,32,491",0,46.66,3.631,185,8.549
14,3/25/2011,"18,79,451",0,41.76,3.625,185,8.549
14,04-01-2011,"18,69,111",0,37.27,3.638,185,8.521
14,04-08-2011,"20,37,799",0,48.71,3.72,185,8.521
14,4/15/2011,"19,74,961",0,53.69,3.821,186,8.521
14,4/22/2011,"22,56,461",0,53.04,3.892,186,8.521
14,4/29/2011,"19,30,618",0,66.18,3.962,186,8.521
14,05-06-2011,"20,95,600",0,58.21,4.046,186,8.521
14,5/13/2011,"20,04,330",0,60.38,4.066,186,8.521
14,5/20/2011,"19,59,968",0,62.28,4.062,186,8.521
14,5/27/2011,"20,80,694",0,69.7,3.985,186,8.521
14,06-03-2011,"20,79,899",0,76.38,3.922,186,8.521
14,06-10-2011,"21,32,446",0,73.88,3.881,186,8.521
14,6/17/2011,"20,82,083",0,69.32,3.842,186,8.521
14,6/24/2011,"20,69,524",0,74.85,3.804,186,8.521
14,07-01-2011,"20,74,668",0,74.04,3.748,186,8.625
14,07-08-2011,"20,63,401",0,77.49,3.711,186,8.625
14,7/15/2011,"19,53,545",0,78.47,3.76,186,8.625
14,7/22/2011,"18,82,071",0,82.33,3.811,186,8.625
14,7/29/2011,"18,71,021",0,81.31,3.829,186,8.625
14,08-05-2011,"20,66,021",0,78.22,3.842,186,8.625
14,08-12-2011,"19,28,774",0,77,3.812,186,8.625
14,8/19/2011,"18,96,874",0,72.98,3.747,187,8.625
14,8/26/2011,"22,73,471",0,72.55,3.704,187,8.625
14,09-02-2011,"17,50,891",0,70.63,3.703,187,8.625
14,09-09-2011,"22,02,743",1,71.48,3.738,187,8.625
14,9/16/2011,"18,64,638",0,69.17,3.742,187,8.625
14,9/23/2011,"18,71,556",0,63.75,3.711,187,8.625
14,9/30/2011,"18,09,989",0,70.66,3.645,187,8.625
14,10-07-2011,"20,78,797",0,55.82,3.583,187,8.523
14,10/14/2011,"18,90,871",0,63.82,3.541,188,8.523
14,10/21/2011,"20,09,005",0,59.6,3.57,188,8.523
14,10/28/2011,"20,56,846",0,51.78,3.569,188,8.523
14,11-04-2011,"21,74,057",0,43.92,3.551,188,8.523
14,11-11-2011,"20,81,535",0,47.65,3.53,188,8.523
14,11/18/2011,"19,69,361",0,51.34,3.53,188,8.523
14,11/25/2011,"26,85,352",1,48.71,3.492,188,8.523
14,12-02-2011,"21,43,081",0,50.19,3.452,189,8.523
14,12-09-2011,"24,70,581",0,46.57,3.415,189,8.523
14,12/16/2011,"25,94,363",0,39.93,3.413,189,8.523
14,12/23/2011,"33,69,069",0,42.27,3.389,189,8.523
14,12/30/2011,"19,14,149",1,37.79,3.389,189,8.523
14,01-06-2012,"18,59,145",0,35.88,3.422,189,8.424
14,1/13/2012,"16,96,248",0,41.18,3.513,189,8.424
14,1/20/2012,"17,89,113",0,31.85,3.533,189,8.424
14,1/27/2012,"15,95,362",0,37.93,3.567,190,8.424
14,02-03-2012,"18,77,410",0,42.96,3.617,190,8.424
14,02-10-2012,"20,77,256",1,37,3.64,190,8.424
14,2/17/2012,"20,20,551",0,36.85,3.695,190,8.424
14,2/24/2012,"18,75,040",0,42.86,3.739,190,8.424
14,03-02-2012,"19,26,005",0,41.55,3.816,190,8.424
14,03-09-2012,"20,20,839",0,45.52,3.848,190,8.424
14,3/16/2012,"19,41,041",0,50.56,3.862,190,8.424
14,3/23/2012,"18,93,448",0,59.45,3.9,191,8.424
14,3/30/2012,"19,05,033",0,50.04,3.953,191,8.424
14,04-06-2012,"23,76,022",0,49.73,3.996,191,8.567
14,4/13/2012,"19,12,910",0,51.83,4.044,191,8.567
14,4/20/2012,"18,75,686",0,63.13,4.027,191,8.567
14,4/27/2012,"17,84,030",0,53.2,4.004,191,8.567
14,05-04-2012,"19,49,354",0,55.21,3.951,191,8.567
14,05-11-2012,"19,87,531",0,61.24,3.889,191,8.567
14,5/18/2012,"19,32,233",0,66.3,3.848,191,8.567
14,5/25/2012,"20,30,870",0,67.21,3.798,191,8.567
14,06-01-2012,"20,49,485",0,74.48,3.742,191,8.567
14,06-08-2012,"20,99,616",0,64.3,3.689,191,8.567
14,6/15/2012,"19,05,734",0,71.93,3.62,191,8.567
14,6/22/2012,"16,60,229",0,74.22,3.564,191,8.567
14,6/29/2012,"15,91,835",0,75.22,3.506,191,8.567
14,07-06-2012,"18,62,129",0,82.99,3.475,191,8.684
14,7/13/2012,"15,44,422",0,79.97,3.523,191,8.684
14,7/20/2012,"15,53,250",0,78.89,3.567,191,8.684
14,7/27/2012,"14,79,515",0,77.2,3.647,191,8.684
14,08-03-2012,"16,56,886",0,76.58,3.654,191,8.684
14,08-10-2012,"16,48,570",0,78.65,3.722,191,8.684
14,8/17/2012,"16,60,433",0,75.71,3.807,191,8.684
14,8/24/2012,"16,21,841",0,72.62,3.834,191,8.684
14,8/31/2012,"16,13,342",0,75.09,3.867,191,8.684
14,09-07-2012,"19,04,512",1,75.7,3.911,192,8.684
14,9/14/2012,"15,54,794",0,67.87,3.948,192,8.684
14,9/21/2012,"15,65,352",0,65.32,4.038,192,8.684
14,9/28/2012,"15,22,512",0,64.88,3.997,192,8.684
14,10-05-2012,"16,87,592",0,64.89,3.985,192,8.667
14,10-12-2012,"16,39,586",0,54.47,4,192,8.667
14,10/19/2012,"15,90,275",0,56.47,3.969,192,8.667
14,10/26/2012,"17,04,358",0,58.85,3.882,192,8.667
15,02-05-2010,"6,52,122",0,19.83,2.954,132,8.35
15,02-12-2010,"6,82,447",1,22,2.94,132,8.35
15,2/19/2010,"6,60,839",0,27.54,2.909,132,8.35
15,2/26/2010,"5,64,883",0,29.87,2.91,132,8.35
15,03-05-2010,"6,05,325",0,31.79,2.919,132,8.35
15,03-12-2010,"6,04,174",0,41.39,2.938,132,8.35
15,3/19/2010,"5,93,711",0,44.69,2.96,132,8.35
15,3/26/2010,"5,92,111",0,39.53,2.963,132,8.35
15,04-02-2010,"7,18,471",0,45.27,2.957,132,8.185
15,04-09-2010,"6,34,606",0,57.77,2.992,132,8.185
15,4/16/2010,"6,41,209",0,49.63,3.01,132,8.185
15,4/23/2010,"6,43,098",0,46.54,3.021,132,8.185
15,4/30/2010,"5,70,791",0,49.09,3.042,132,8.185
15,05-07-2010,"6,61,349",0,63.16,3.095,132,8.185
15,5/14/2010,"5,94,385",0,47.13,3.112,132,8.185
15,5/21/2010,"6,16,598",0,59.09,3.096,132,8.185
15,5/28/2010,"7,44,773",0,70.61,3.046,132,8.185
15,06-04-2010,"6,93,193",0,69.99,3.006,132,8.185
15,06-11-2010,"6,19,337",0,61.04,2.972,132,8.185
15,6/18/2010,"6,52,330",0,65.83,2.942,132,8.185
15,6/25/2010,"6,72,194",0,72.79,2.958,132,8.185
15,07-02-2010,"7,09,337",0,66.13,2.958,133,8.099
15,07-09-2010,"6,91,498",0,77.33,2.94,133,8.099
15,7/16/2010,"6,33,204",0,72.83,2.933,133,8.099
15,7/23/2010,"5,98,553",0,73.2,2.924,133,8.099
15,7/30/2010,"6,19,224",0,72.04,2.932,133,8.099
15,08-06-2010,"6,39,651",0,72.7,2.942,133,8.099
15,8/13/2010,"6,22,437",0,72.17,2.923,133,8.099
15,8/20/2010,"6,37,090",0,71.1,2.913,133,8.099
15,8/27/2010,"6,49,791",0,65.07,2.885,133,8.099
15,09-03-2010,"6,38,647",0,73.17,2.86,133,8.099
15,09-10-2010,"6,41,965",1,62.36,2.837,133,8.099
15,9/17/2010,"5,83,211",0,57.94,2.846,133,8.099
15,9/24/2010,"5,48,542",0,62.53,2.837,133,8.099
15,10-01-2010,"5,66,946",0,59.69,2.84,133,8.067
15,10-08-2010,"5,91,604",0,52.19,2.903,133,8.067
15,10/15/2010,"5,77,011",0,49.96,2.999,133,8.067
15,10/22/2010,"6,00,396",0,47.1,3.049,133,8.067
15,10/29/2010,"5,98,302",0,55.09,3.055,133,8.067
15,11-05-2010,"6,12,988",0,40.29,3.049,133,8.067
15,11-12-2010,"6,19,640",0,39.63,3.065,133,8.067
15,11/19/2010,"6,08,201",0,44.1,3.138,133,8.067
15,11/26/2010,"11,20,019",1,40.71,3.186,133,8.067
15,12-03-2010,"7,54,135",0,36,3.2,133,8.067
15,12-10-2010,"8,47,294",0,23.97,3.255,133,8.067
15,12/17/2010,"9,83,825",0,25.3,3.301,133,8.067
15,12/24/2010,"13,68,318",0,25.07,3.309,133,8.067
15,12/31/2010,"5,43,754",1,26.54,3.336,133,8.067
15,01-07-2011,"5,09,641",0,30.53,3.351,133,7.771
15,1/14/2011,"4,79,424",0,19.53,3.367,133,7.771
15,1/21/2011,"4,87,311",0,21.84,3.391,133,7.771
15,1/28/2011,"4,81,120",0,19.61,3.402,133,7.771
15,02-04-2011,"5,56,551",0,20.69,3.4,133,7.771
15,02-11-2011,"5,82,864",1,21.64,3.416,133,7.771
15,2/18/2011,"6,49,994",0,33.06,3.42,133,7.771
15,2/25/2011,"5,47,564",0,20.87,3.452,133,7.771
15,03-04-2011,"5,73,374",0,28.16,3.605,134,7.771
15,03-11-2011,"5,37,035",0,34.27,3.752,134,7.771
15,3/18/2011,"5,51,554",0,40.23,3.796,134,7.771
15,3/25/2011,"5,27,389",0,32.63,3.789,134,7.771
15,04-01-2011,"5,42,556",0,30.34,3.811,134,7.658
15,04-08-2011,"5,87,371",0,40.94,3.895,134,7.658
15,4/15/2011,"6,07,691",0,48.63,3.981,134,7.658
15,4/22/2011,"6,55,318",0,41.37,4.061,134,7.658
15,4/29/2011,"5,60,764",0,55.46,4.117,134,7.658
15,05-06-2011,"6,30,523",0,49.87,4.192,135,7.658
15,5/13/2011,"6,30,483",0,57.07,4.211,135,7.658
15,5/20/2011,"5,93,942",0,57.19,4.202,135,7.658
15,5/27/2011,"6,36,193",0,65.87,4.134,135,7.658
15,06-03-2011,"6,95,396",0,69.8,4.069,135,7.658
15,06-10-2011,"6,42,680",0,69.86,4.025,135,7.658
15,6/17/2011,"6,39,929",0,63.9,3.989,135,7.658
15,6/24/2011,"6,56,595",0,69.96,3.964,135,7.658
15,07-01-2011,"6,74,669",0,67.43,3.916,135,7.806
15,07-08-2011,"6,35,118",0,73.47,3.886,136,7.806
15,7/15/2011,"6,24,115",0,73.34,3.915,136,7.806
15,7/22/2011,"6,07,475",0,79.97,3.972,136,7.806
15,7/29/2011,"5,77,511",0,74.67,4.004,136,7.806
15,08-05-2011,"6,07,961",0,73.63,4.02,136,7.806
15,08-12-2011,"5,90,836",0,70.63,3.995,136,7.806
15,8/19/2011,"5,99,489",0,70.41,3.942,136,7.806
15,8/26/2011,"6,05,413",0,69.19,3.906,136,7.806
15,09-02-2011,"6,49,160",0,67.63,3.879,136,7.806
15,09-09-2011,"6,07,594",1,67.59,3.93,136,7.806
15,9/16/2011,"5,45,052",0,62.1,3.937,136,7.806
15,9/23/2011,"5,45,571",0,59,3.899,136,7.806
15,9/30/2011,"5,21,297",0,64.87,3.858,136,7.806
15,10-07-2011,"5,79,069",0,51.24,3.775,136,7.866
15,10/14/2011,"5,37,301",0,61.3,3.744,137,7.866
15,10/21/2011,"6,03,319",0,51.67,3.757,137,7.866
15,10/28/2011,"5,89,843",0,45.54,3.757,136,7.866
15,11-04-2011,"6,15,122",0,43.39,3.738,136,7.866
15,11-11-2011,"6,18,950",0,47.13,3.719,136,7.866
15,11/18/2011,"5,97,857",0,46.53,3.717,136,7.866
15,11/25/2011,"10,66,478",1,41.1,3.689,136,7.866
15,12-02-2011,"6,99,029",0,45.67,3.666,136,7.866
15,12-09-2011,"7,64,566",0,38.53,3.627,137,7.866
15,12/16/2011,"8,70,415",0,35.49,3.611,137,7.866
15,12/23/2011,"11,82,692",0,34.93,3.587,137,7.866
15,12/30/2011,"6,03,461",1,31.44,3.566,137,7.866
15,01-06-2012,"5,16,088",0,30.24,3.585,137,7.943
15,1/13/2012,"4,54,183",0,36.26,3.666,137,7.943
15,1/20/2012,"4,92,722",0,21.39,3.705,137,7.943
15,1/27/2012,"4,66,046",0,30.87,3.737,137,7.943
15,02-03-2012,"5,23,832",0,35.3,3.796,137,7.943
15,02-10-2012,"6,28,218",1,31.91,3.826,137,7.943
15,2/17/2012,"5,98,503",0,30.26,3.874,137,7.943
15,2/24/2012,"5,61,137",0,33.18,3.917,137,7.943
15,03-02-2012,"5,41,293",0,33.24,3.983,137,7.943
15,03-09-2012,"5,45,121",0,36.97,4.021,138,7.943
15,3/16/2012,"5,70,611",0,47.42,4.021,138,7.943
15,3/23/2012,"5,65,482",0,58.92,4.054,138,7.943
15,3/30/2012,"5,57,547",0,42.65,4.098,138,7.943
15,04-06-2012,"6,59,950",0,40.01,4.143,138,8.15
15,4/13/2012,"5,58,585",0,43.52,4.187,138,8.15
15,4/20/2012,"5,34,781",0,54.47,4.17,138,8.15
15,4/27/2012,"5,27,403",0,41.57,4.163,138,8.15
15,05-04-2012,"5,77,868",0,51.04,4.124,138,8.15
15,05-11-2012,"5,79,540",0,54.23,4.055,138,8.15
15,5/18/2012,"6,00,051",0,58.84,4.029,138,8.15
15,5/25/2012,"6,93,780",0,67.97,3.979,138,8.15
15,06-01-2012,"6,63,971",0,67.61,3.915,138,8.15
15,06-08-2012,"6,11,391",0,59.35,3.871,138,8.15
15,6/15/2012,"6,36,738",0,67.7,3.786,138,8.15
15,6/22/2012,"6,87,086",0,74.28,3.722,138,8.15
15,6/29/2012,"6,24,099",0,68.91,3.667,138,8.15
15,07-06-2012,"6,78,025",0,74.64,3.646,138,8.193
15,7/13/2012,"5,91,336",0,72.62,3.689,138,8.193
15,7/20/2012,"5,92,369",0,75.31,3.732,138,8.193
15,7/27/2012,"5,71,191",0,73.9,3.82,138,8.193
15,08-03-2012,"5,90,740",0,73.13,3.819,138,8.193
15,08-10-2012,"5,90,454",0,73.99,3.863,138,8.193
15,8/17/2012,"5,79,738",0,70.29,3.963,138,8.193
15,8/24/2012,"6,06,211",0,66.98,3.997,138,8.193
15,8/31/2012,"6,10,185",0,71.42,4.026,138,8.193
15,09-07-2012,"5,87,260",1,71.61,4.076,138,8.193
15,9/14/2012,"5,27,510",0,65.44,4.088,139,8.193
15,9/21/2012,"5,33,162",0,60.34,4.203,139,8.193
15,9/28/2012,"5,53,902",0,57.13,4.158,139,8.193
15,10-05-2012,"5,73,499",0,59.57,4.151,139,7.992
15,10-12-2012,"5,51,800",0,49.12,4.186,139,7.992
15,10/19/2012,"5,55,653",0,52.89,4.153,139,7.992
15,10/26/2012,"5,58,474",0,55.75,4.071,139,7.992
16,02-05-2010,"4,77,409",0,19.79,2.58,189,7.039
16,02-12-2010,"4,72,044",1,20.87,2.572,189,7.039
16,2/19/2010,"4,69,869",0,21.13,2.55,190,7.039
16,2/26/2010,"4,43,242",0,18.12,2.586,190,7.039
16,03-05-2010,"4,44,182",0,27.92,2.62,190,7.039
16,03-12-2010,"4,45,394",0,28.64,2.684,190,7.039
16,3/19/2010,"5,04,307",0,33.45,2.692,190,7.039
16,3/26/2010,"4,83,177",0,29.88,2.717,190,7.039
16,04-02-2010,"4,90,504",0,36.19,2.725,190,6.842
16,04-09-2010,"4,24,084",0,34.21,2.75,190,6.842
16,4/16/2010,"4,36,312",0,45.69,2.765,190,6.842
16,4/23/2010,"3,70,231",0,44.9,2.776,190,6.842
16,4/30/2010,"3,83,551",0,37.75,2.766,190,6.842
16,05-07-2010,"4,03,217",0,37.43,2.771,190,6.842
16,5/14/2010,"4,01,771",0,41.26,2.788,189,6.842
16,5/21/2010,"4,35,301",0,47.34,2.776,189,6.842
16,5/28/2010,"4,79,430",0,52.08,2.737,189,6.842
16,06-04-2010,"5,16,296",0,53.76,2.7,189,6.842
16,06-11-2010,"5,35,587",0,62.63,2.684,189,6.842
16,6/18/2010,"5,40,150",0,52.4,2.674,189,6.842
16,6/25/2010,"5,46,555",0,62.37,2.715,189,6.842
16,07-02-2010,"6,10,641",0,64.44,2.728,189,6.868
16,07-09-2010,"6,14,253",0,61.79,2.711,190,6.868
16,7/16/2010,"5,86,584",0,67.68,2.699,190,6.868
16,7/23/2010,"5,88,344",0,70.67,2.691,190,6.868
16,7/30/2010,"5,62,634",0,70.71,2.69,190,6.868
16,08-06-2010,"5,86,936",0,67.42,2.69,190,6.868
16,8/13/2010,"5,43,758",0,63.91,2.723,190,6.868
16,8/20/2010,"5,21,517",0,63.59,2.732,190,6.868
16,8/27/2010,"5,81,011",0,65.66,2.731,190,6.868
16,09-03-2010,"5,42,088",0,58.02,2.773,190,6.868
16,09-10-2010,"5,37,519",1,57.24,2.78,190,6.868
16,9/17/2010,"5,22,050",0,56.55,2.8,190,6.868
16,9/24/2010,"5,11,330",0,58.19,2.793,191,6.868
16,10-01-2010,"4,63,978",0,59.39,2.759,191,6.986
16,10-08-2010,"4,42,894",0,54.29,2.745,191,6.986
16,10/15/2010,"4,52,169",0,45,2.762,191,6.986
16,10/22/2010,"5,41,217",0,45.85,2.762,191,6.986
16,10/29/2010,"4,95,023",0,35.76,2.748,191,6.986
16,11-05-2010,"4,46,905",0,39.94,2.729,191,6.986
16,11-12-2010,"4,53,633",0,34.04,2.737,191,6.986
16,11/19/2010,"4,58,635",0,27.26,2.758,191,6.986
16,11/26/2010,"6,51,838",1,23.46,2.742,191,6.986
16,12-03-2010,"5,12,261",0,23.68,2.712,191,6.986
16,12-10-2010,"5,70,104",0,32.02,2.728,191,6.986
16,12/17/2010,"6,48,652",0,26.01,2.778,191,6.986
16,12/24/2010,"10,04,731",0,32.46,2.781,191,6.986
16,12/31/2010,"5,75,317",1,19.66,2.829,191,6.986
16,01-07-2011,"5,73,546",0,12.39,2.882,191,6.614
16,1/14/2011,"4,70,366",0,17.46,2.911,191,6.614
16,1/21/2011,"4,62,888",0,28.6,2.973,192,6.614
16,1/28/2011,"4,48,392",0,20.8,3.008,192,6.614
16,02-04-2011,"4,79,263",0,13.64,3.011,192,6.614
16,02-11-2011,"4,66,807",1,15.02,3.037,192,6.614
16,2/18/2011,"4,91,180",0,27.18,3.051,192,6.614
16,2/25/2011,"4,75,202",0,26.15,3.101,192,6.614
16,03-04-2011,"4,84,829",0,31.77,3.232,192,6.614
16,03-11-2011,"4,57,504",0,29.36,3.372,192,6.614
16,3/18/2011,"4,97,373",0,36.5,3.406,192,6.614
16,3/25/2011,"4,65,280",0,32.61,3.414,192,6.614
16,04-01-2011,"4,59,756",0,35.75,3.461,192,6.339
16,04-08-2011,"4,39,277",0,38.04,3.532,192,6.339
16,4/15/2011,"4,27,855",0,34.59,3.611,192,6.339
16,4/22/2011,"3,68,600",0,40.74,3.636,193,6.339
16,4/29/2011,"3,78,100",0,37.77,3.663,193,6.339
16,05-06-2011,"4,23,805",0,38.64,3.735,193,6.339
16,5/13/2011,"4,10,407",0,43.29,3.767,193,6.339
16,5/20/2011,"4,35,397",0,43.95,3.828,193,6.339
16,5/27/2011,"4,44,719",0,45.17,3.795,193,6.339
16,06-03-2011,"5,31,080",0,54.08,3.763,193,6.339
16,06-10-2011,"6,00,952",0,55.78,3.735,193,6.339
16,6/17/2011,"5,81,546",0,58.34,3.697,193,6.339
16,6/24/2011,"5,69,105",0,54.36,3.661,193,6.339
16,07-01-2011,"6,08,738",0,63.59,3.597,193,6.338
16,07-08-2011,"6,34,635",0,65,3.54,193,6.338
16,7/15/2011,"5,86,842",0,65.16,3.532,193,6.338
16,7/22/2011,"5,81,758",0,65.36,3.545,194,6.338
16,7/29/2011,"5,82,382",0,66.84,3.547,194,6.338
16,08-05-2011,"5,92,981",0,63.96,3.554,194,6.338
16,08-12-2011,"5,63,884",0,67.09,3.542,194,6.338
16,8/19/2011,"5,54,630",0,68.83,3.499,194,6.338
16,8/26/2011,"5,57,312",0,67.51,3.485,194,6.338
16,09-02-2011,"5,80,805",0,63.44,3.511,195,6.338
16,09-09-2011,"5,74,623",1,56.99,3.566,195,6.338
16,9/16/2011,"5,39,081",0,53.68,3.596,195,6.338
16,9/23/2011,"5,04,857",0,50.39,3.581,195,6.338
16,9/30/2011,"4,50,075",0,57.61,3.538,195,6.338
16,10-07-2011,"4,82,927",0,48.91,3.498,195,6.232
16,10/14/2011,"4,98,241",0,39.97,3.491,195,6.232
16,10/21/2011,"5,60,104",0,46.99,3.548,195,6.232
